provider_id	vehicle_id	option_id	option_name	option_type	unlock_fee_eur	reservation_fee_eur	fixed_fee_eur	trip_fee_eur	min_total_eur	cap_24h_eur	airport_fee_eur	drive_day_min_rate_eur	drive_night_min_rate_eur	park_day_min_rate_eur	park_night_min_rate_eur	km_rate_eur	fuel_included	parking_included	package_price_eur	included_min	included_km	over_km_rate_eur	over_day_min_rate_eur	over_night_min_rate_eur	daily_price_eur	daily_included_km	daily_unlimited_km	daily_over_km_rate_eur	source_url	notes
citybee	citybee_10092	citybee_10092_1h	1h (Skoda Kamiq)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10092	citybee_10092_payg	PAYG (Skoda Kamiq)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10156	citybee_10156_1d	1 day (Ford Transit)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	42.9	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10156	citybee_10156_1h	1h (Ford Transit)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	8.99	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10156	citybee_10156_payg	PAYG (Ford Transit)	PAYG	0	0	0	0.44	2.99			0.15	0.15	0.15	0.15	0.32	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10168	citybee_10168_1d	1 day (VW T-Roc)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10168	citybee_10168_1h	1h (VW T-Roc)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10168	citybee_10168_payg	PAYG (VW T-Roc)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10170	citybee_10170_1d	1 day (Ford Focus)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10170	citybee_10170_1h	1h (Ford Focus)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10170	citybee_10170_payg	PAYG (Ford Focus)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10213	citybee_10213_1d	1 day (Ford Kuga)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10213	citybee_10213_1h	1h (Ford Kuga)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10213	citybee_10213_payg	PAYG (Ford Kuga)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10245	citybee_10245_1d	1 day (Nissan Qashqai)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10245	citybee_10245_1h	1h (Nissan Qashqai)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10245	citybee_10245_payg	PAYG (Nissan Qashqai)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10277	citybee_10277_1d	1 day (Toyota C-HR)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10277	citybee_10277_1h	1h (Toyota C-HR)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10277	citybee_10277_payg	PAYG (Toyota C-HR)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10278	citybee_10278_1d	1 day (Volkswagen Taigo)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10278	citybee_10278_1h	1h (Volkswagen Taigo)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10278	citybee_10278_payg	PAYG (Volkswagen Taigo)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_10421	citybee_10421_1d	1 day (Skoda Fabia)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10421	citybee_10421_1h	1h (Skoda Fabia)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_10421	citybee_10421_payg	PAYG (Skoda Fabia)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11117	citybee_11117_1d	1 day (Ford Focus Wagon)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11117	citybee_11117_1h	1h (Ford Focus Wagon)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11117	citybee_11117_payg	PAYG (Ford Focus Wagon)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11360	citybee_11360_1d	1 day (Peugeot 308)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11360	citybee_11360_1h	1h (Peugeot 308)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11360	citybee_11360_payg	PAYG (Peugeot 308)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11384	citybee_11384_1d	1 day (Seat Ateca)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11384	citybee_11384_1h	1h (Seat Ateca)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11384	citybee_11384_payg	PAYG (Seat Ateca)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11420	citybee_11420_1d	1 day (Skoda Karoq)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11420	citybee_11420_1h	1h (Skoda Karoq)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11420	citybee_11420_payg	PAYG (Skoda Karoq)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11421	citybee_11421_1d	1 day (Ford Puma)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11421	citybee_11421_1h	1h (Ford Puma)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11421	citybee_11421_payg	PAYG (Ford Puma)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11445	citybee_11445_1d	1 day (Toyota Corolla Touring)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11445	citybee_11445_1h	1h (Toyota Corolla Touring)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11445	citybee_11445_payg	PAYG (Toyota Corolla Touring)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_11499	citybee_11499_1d	1 day (Volkswagen Tiguan)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11499	citybee_11499_1h	1h (Volkswagen Tiguan)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_11499	citybee_11499_payg	PAYG (Volkswagen Tiguan)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_25118	citybee_25118_1d	1 day (Toyota Corolla Cross)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25118	citybee_25118_1h	1h (Toyota Corolla Cross)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25118	citybee_25118_payg	PAYG (Toyota Corolla Cross)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_25156	citybee_25156_1d	1 day (Fiat Ducato)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	42.9	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25156	citybee_25156_1h	1h (Fiat Ducato)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	8.99	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25156	citybee_25156_payg	PAYG (Fiat Ducato)	PAYG	0	0	0	0.44	2.99			0.15	0.15	0.15	0.15	0.32	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_25309	citybee_25309_1d	1 day (MG ZS)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25309	citybee_25309_1h	1h (MG ZS)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_25309	citybee_25309_payg	PAYG (MG ZS)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_4626	citybee_4626_1d	1 day (Toyota Yaris)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4626	citybee_4626_1h	1h (Toyota Yaris)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4626	citybee_4626_payg	PAYG (Toyota Yaris)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_4627	citybee_4627_1d	1 day (Toyota Corolla)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4627	citybee_4627_1h	1h (Toyota Corolla)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4627	citybee_4627_payg	PAYG (Toyota Corolla)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_4633	citybee_4633_1d	1 day (Volkswagen T-Cross)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4633	citybee_4633_1h	1h (Volkswagen T-Cross)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_4633	citybee_4633_payg	PAYG (Volkswagen T-Cross)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_9512	citybee_9512_1d	1 day (BMW 118i)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_9512	citybee_9512_1h	1h (BMW 118i)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	6.19	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_9512	citybee_9512_payg	PAYG (BMW 118i)	PAYG	0	0	0	0.44	2.99			0.13	0.13	0.13	0.13	0.29	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
citybee	citybee_9662	citybee_9662_1d	1 day (Renault Master)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	42.9	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_9662	citybee_9662_1h	1h (Renault Master)	PACKAGE	0	0	0	0.44				0.15	0.15	0.15	0.15	0.32	TRUE	TRUE	8.99	60	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
citybee	citybee_9662	citybee_9662_payg	PAYG (Renault Master)	PAYG	0	0	0	0.44	2.99			0.15	0.15	0.15	0.15	0.32	TRUE	TRUE											https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes.
